GENE_SYMBOL,logFC,P.Value
FAM122B,0.028399999999999998,0.709360791027644
CSTF1,0.0252,0.70936492
LOC643454,-0.0905,0.70939501
RAG2,-0.017549999999999996,0.7094237850099516
SF3B1,-0.0719,0.70943127
ERRFI1,-0.0281,0.70945345
MYO15B,0.061,0.7094646523950499
NCF2,-0.0717,0.70951065
ACRC,-0.0401,0.70964946
SECISBP2L,-0.03925,0.7096608539388585
JSRP1,-0.0203,0.70967978
CHID1,-0.0386,0.70968841
RPS6KA1,0.03735,0.7097458727809371
NPHP3-AS1,-0.0281,0.70974614
LOC221946,0.253,0.70975963
GPR172B,0.126,0.70978689
C10orf32,-0.0418,0.70979005
OR13A1,-0.14604999999999999,0.7099512457306472
PLA2G2A,-0.0617,0.71001822
LOC100129675,-0.0653,0.71002672
LOC441666,0.09210000000000002,0.7100436762380629
PRAMEF2,-0.393,0.71005536
LOC283028,0.372,0.71005902
LOXL3,-0.04025,0.7100974670551048
TP73-AS1,-0.0839,0.71013105
ZNF418,0.0923,0.71016744
HOXD4,-0.0199,0.71021653
SUGP2,0.048299999999999996,0.710265953156751
C1orf106,-0.0947,0.71042707
CCDC15,-0.0382,0.71047206
CORIN,-0.09,0.71059032
PTK6,-0.0289,0.71059724
GBP4,0.0524,0.71059978
USO1,-0.0373,0.71062611
MGC45800,-0.0201,0.71065916
SLC36A2,0.0196,0.71067245
SNRPF,-0.0431,0.71068275
VAMP5,-0.0326,0.71068552
ZNF890P,0.121,0.71071326
LOC284628,-0.114,0.7107239
OR7E37P,0.0581,0.7107389772119148
LAS1L,0.0296,0.71075413
PDLIM5,-0.046900000000000004,0.7107746885675207
LPAR6,-0.0925,0.71077957
PSMG2,0.0389,0.71079544
SETD1A,0.032,0.71084017
COX4I2,-0.178,0.71087628
IL29,-0.116,0.71090865
AK7,-0.111,0.71091886
IFNK,0.0196,0.71096141
KIAA0408,-0.0916,0.71116594
TMEM25,0.0639,0.7112029548764407
C11orf45,-0.092,0.71128697
LOC144571,-0.084,0.7112875
TFDP1,0.028450000000000003,0.7113331213474643
HOOK2,0.0237,0.71138043
SPDEF,-0.0635,0.71142777
KRTAP5-1,-0.095,0.71144532
CCDC103,-0.0227,0.7114724610234976
CATSPER1,-0.107,0.71147785
LOC554206,-0.035,0.71149249
GALC,0.012000000000000004,0.7114983433791657
LOC100128881,0.119,0.7115030248379357
LOC286177,0.0205,0.71151039
CPT1B,0.103,0.71156597
BARHL2,-0.0278,0.711611
NCKAP1,0.0813,0.711634
RHBG,0.17985,0.7116701023564307
SNORA76,-0.242,0.71169578
BTBD8,-0.0785,0.7117307916416244
UBXN10,-0.20450000000000002,0.7117441597379337
CBX2,0.10525,0.7117639634249089
NUMBL,0.0598,0.71177658
FAM50A,0.0308,0.71179151
ZDHHC11,-0.06907,0.7118312249300651
LCE1A,0.0713,0.71183904
RAMP2,0.0342,0.71184133
SH3PXD2B,0.0542,0.71187154
DDX19A,-0.046,0.71187703
CAPRIN1,-0.0371,0.7118836137443361
LOC344967,0.104,0.7118955
TRADD,-0.0255,0.71189794
LOC285456,-0.0251,0.71191383
GPR114,0.0945,0.7119825971461045
DECR2,0.06955,0.7120022539559547
PRR11,0.113,0.7120129
LINC00161,-0.0198,0.71204482
OR8J3,0.02,0.71205797
RAPH1,0.0020000000000000005,0.7120744537580164
PRR5L,0.0386,0.71212115
SNAP47,0.017499999999999998,0.7121457110610343
SCCPDH,0.0344,0.71221617
CUZD1,0.228,0.71228699
FAM114A2,0.0418,0.71230887
KCNK16,0.245,0.71236475
NOLC1,0.0303,0.71237407
CCDC93,0.0418,0.71238087
STEAP2,-0.27443333333333336,0.7124499877389763
UBL5,0.0299,0.71245872
AKT2,-3.333333333333429e-05,0.71246188995298
WDR86,-0.0198,0.71248986
ALKBH6,0.0628,0.71255791
TMPRSS6,0.037899999999999996,0.7125934457099239
XAGE1A,0.0382,0.71260139
C20orf96,0.0448,0.71262251
PIGQ,0.12033333333333333,0.7126312501554537
CDKN2C,0.0641,0.71278106
ZNF592,-0.0346,0.71286252
LOC400794,-0.0197,0.71297783
NSF,0.0969,0.7129780704861868
POU2F3,0.121,0.71299385
IFT88,-0.0749,0.712998
MEGF9,0.0243,0.71306049
LOC440905,-0.192,0.71306725
LOC441736,0.158,0.71309614
HBP1,0.0392,0.71315366
SPTA1,0.021,0.71317012
ZNF761,-0.0479,0.7132182
PAN3,-0.2188,0.7132287697918164
HFE,0.0385,0.7132338677421652
MSH2,-0.046049999999999994,0.7134048769283263
VWCE,0.03405,0.7134291282311325
TMEM109,-0.181,0.71347264
LMBR1,0.15966666666666665,0.7134844657787005
RPA1,-0.04775,0.7134942531501927
HNRNPU,-0.0271,0.7135240449543395
SKCG-1,0.0573,0.71354927
ITGB7,-0.0202,0.71359892
LOC340113,0.0226,0.71366024
FLJ42393,0.23399999999999999,0.7136716294961625
FMNL1,-0.04500000000000001,0.713755767167368
ATP1A1OS,-0.09345,0.7137612810167177
KIAA1328,-0.0547,0.71383337
PRKG2,-0.14,0.7138933
CSGALNACT2,-0.06633333333333334,0.7139211399567367
PRG1,0.155,0.71400118
TRIM77P,0.127,0.71401321
DOK5,0.217,0.71401801
IGBP1,-0.006400000000000002,0.7140452249238398
PLD3,0.0352,0.71405134
SEMA4A,0.164,0.71408401
LOC284100,-0.0198,0.71411224
GRAMD3,-0.0311,0.71421252
TFDP2,-0.0252,0.71421328
BICC1,-0.08625,0.714217210986443
KCTD2,0.0289,0.714219
VWA5A,-0.07935,0.7142561426017935
DCAF4L2,-0.353,0.7142601915680604
FASLG,-0.0589,0.71431029
DIO3,0.176,0.7143158255290758
OR2H1,0.07069,0.714331991376393
LOC100128699,-0.0195,0.7143553
MSMO1,-0.0417,0.71436057
LOC286184,-0.0198,0.71438528
KIAA1009,-0.0669,0.71439136
EXOC2,0.0304,0.71440706
CLDN8,0.0207,0.71442591
FAM83D,0.136,0.71444234
LINC00029,0.0926,0.71449934
PRIM1,-0.0278,0.71454901
DKFZP434I0714,0.234,0.71457055
CADM2,0.02826,0.7146209290416581
MAGEB16,0.0193,0.71478579
TBC1D21,0.316,0.71479288
COL19A1,-0.02473333333333332,0.7148026583702716
ZNF701,0.012066666666666665,0.7148074336407921
LOC100128278,0.186,0.71482498
EIF2B5,0.0781,0.71487565
MMP17,0.0701,0.71491973
LOC146880,-0.185,0.7149206
LIG4,0.0222,0.71496861
FAM179A,-0.10195000000000001,0.7150113745487838
CCDC76,-0.014800000000000008,0.7150277822029705
ILVBL,0.0235,0.71504745
SFTPB,-0.051949999999999996,0.7150776171953896
LOC389493,-0.0373,0.71509003
SCN2A,0.128,0.71517434
C17orf49,0.026,0.71517442
HNRNPKP3,0.0202,0.71517681
C3P1,0.0489,0.71518904
MARCH4,-0.0193,0.7153049
ZNF180,-0.0679,0.71530857
VTI1B,0.0271,0.71531562
DNM1L,-0.07669000000000001,0.715336811302966
LOC147727,-0.0376,0.71535727
C16orf87,-0.0894,0.71550563
KPNA5,-0.05745,0.7155214326265382
TPSAB1,0.195,0.71558618
SMC3,0.0312,0.71564311
ZNF600,0.1071,0.7156886852911732
MEX3C,-0.037,0.71569666
LRRFIP2,-0.026466666666666666,0.7157963039682702
BAGE,0.130185,0.7159014770068199
STAT5A,0.0329,0.71600468
XLOC_000294,0.156,0.7160061
NR4A1,-0.0197,0.71604843
TOB1,-0.0476,0.71605744
BIVM,-0.0263,0.71607152
IGFBP4,0.0277,0.71607812
SOCS2,0.0313,0.71613681
C1orf145,-0.0196,0.71614831
WT1-AS,0.0991,0.71620114
C11orf91,0.114,0.71625586
HIBCH,-0.053599999999999995,0.7163175767540577
IDI2-AS1,-0.0424,0.71638576
PNPLA4,-0.126,0.71640543
KRTAP19-1,-0.198,0.71646895
C7orf65,-0.06400000000000002,0.7164979153205895
VN1R2,0.0225,0.71653183
PNMA3,-0.107,0.71653881
NIP7,0.0304,0.7166377
RBM12,-0.04125,0.7166775522485594
GALNTL5,-0.0194,0.71668229
CYFIP1,0.0695,0.71673642
IL11,0.14,0.71677781
LOC284632,0.0206,0.71686416
PEX12,0.0424,0.71687003
ZFAT,-0.12334999999999999,0.7169945797902824
CD81,-0.0391,0.717245879928993
SUV39H1,0.06225000000000001,0.7173011038334027
TM7SF2,0.0577,0.71736082
ST8SIA2,0.14,0.71739352
PPP2R1B,0.017499999999999998,0.7174289715933311
ZNF562,-0.0209,0.7174406579245394
CSAG3,-0.0931,0.7174489
FBXL15,-0.0259,0.7174641
BASP1P1,-0.112,0.71747422
RABEP2,0.042749999999999996,0.7174975655282074
CPA1,0.021,0.71750442
PATL2,-0.086,0.71753255
SLC24A5,-0.159,0.71755216
PAQR8,0.143,0.71759833
PPP1R7,-0.023,0.71763759
WDR38,0.271,0.71764681
SDHAF1,0.031,0.71773988
VRTN,-0.119,0.71777887
SCGB1D2,0.0671,0.71780303
OPA1,-0.039599999999999996,0.7178652082446113
XG,-0.18585000000000002,0.717881459513743
FAM59B,-0.108,0.71794608
RAB1A,-0.0451,0.7179641575551612
ALPL,-0.0884,0.71798328
LOC388152,-0.008950000000000003,0.7180785852726767
HFM1,0.0298,0.71812297
FAM19A1,0.18825,0.7181686812172415
LOC400568,0.0196,0.71817057
RPL21P44,-0.0205,0.71817085
ZNF566,0.0613,0.71829055
MARCH2,0.0358,0.71845292
EVI5L,0.0643,0.7184602
WDR89,-0.2231,0.7185305365447008
RAPGEF2,-0.01855,0.7186872461459002
SSBP4,0.0653,0.71868955
XLOC_002455,0.169,0.71870253
KCNQ1,-0.0623,0.718705303936691
SLC35F2,0.03025,0.7187130230182157
CBLL1,-0.0491,0.71874853
STK11,0.0397,0.71885302
LHPP,-0.07065,0.7188734893174289
MMP24,0.0305,0.71889054
DSCC1,-0.0331,0.71904405
POLR2L,-0.0258,0.71912925
HAPLN2,0.11,0.71918276
ZFP112,-0.0664,0.71921971
OR13C3,-0.135,0.7192492
ATP4A,-0.175,0.71927694
TP63,0.176,0.71930398
ASB17,-0.0193,0.71940452
LOC100129110,-0.101,0.71956397
LRRC59,-0.072,0.71965675
C17orf63,-0.061799999999999994,0.7196945049408305
TMEM117,0.0428,0.71971809
LRFN1,0.0553,0.71973506
ZNF792,-0.07755000000000001,0.7197454487203505
LOC497256,-0.107,0.71975101
CRB1,0.176895,0.7197510412686492
LOC646508,-0.0193,0.7197515
DEAF1,0.07965,0.7197540964167193
MED26,-0.0304,0.71984115
PACSIN1,-0.134,0.71993937
IQUB,-0.0319,0.71995236
CERS3,-0.03705,0.719978306173019
ZNF257,-0.1211,0.7200230032189185
EXOSC8,-0.042,0.7200473
HEPH,-0.176,0.72005668
CANT1,0.09625,0.720078037735679
GMPS,-0.0256,0.72010854
GTF2H1,0.0264,0.72012614
GLYATL2,0.103,0.72021273
LOC728739,-0.162,0.72022995
LOC100131929,-0.298,0.72029683
ALPK1,-0.0721,0.7202973899667598
AUH,-0.0323,0.72035136
ZNF696,0.0723,0.72039643
OBSCN,-0.022025000000000003,0.720446873455775
SYNC,0.0243,0.72047596
ZNF471,0.0671,0.72052862
XLOC_014327,-0.25217500000000004,0.7205496859390825
MGC10814,-0.053,0.72068423
IGF2-AS,0.221,0.7206960631940141
C17orf59,-0.04845,0.7207203605761608
HRC,-0.126,0.72073736
FAM160B2,0.10585,0.7207654659282604
LOC374443,0.0298,0.72089901
HSD11B2,0.0371,0.72090798
TWISTNB,-0.0372,0.72090968
SLC6A15,0.29410000000000003,0.7209172910193082
RBM28,0.0399,0.72097051
NTPCR,0.0452,0.72101856
CD99L2,-0.13725,0.7211208906967881
CNO,-0.0503,0.72112923
METTL14,-0.0348,0.72116934
RAB34,0.185,0.72118368
PNMA1,0.029634999999999998,0.7212332027421562
PLA2G16,0.0332,0.72123467
HOXC6,0.0941,0.72124149
OPRM1,-0.183,0.72136849
PDCD1LG2,0.163215,0.7214214317156428
ZHX1-C8ORF76,-0.045,0.72143112
MYH15,0.0213,0.72144774
POLR3A,0.0335,0.721738
TMEM8B,-0.08495,0.7217671347274814
SPTSSB,-0.133,0.7219836702625733
BMS1P1,-0.174,0.72209773
RPL17,-0.1072,0.7221090397683817
PQLC1,-0.10151,0.7221579819821011
CACNA1C,0.30715000000000003,0.7221623919439426
ZFP30,-0.0426,0.72216458
CTSW,-0.104,0.7221706
TRAF2,0.07595,0.7222177980899119
PLCXD3,0.161,0.72222884
LINC00293,0.1507,0.7222521777840449
TTLL11,0.0693,0.72238497
TAGAP,-0.019800000000000005,0.7223936979822638
C2CD4D,-0.145,0.72243807
RPS12,-0.0835,0.72251872
LOC100652791,-0.119,0.72257034
SRA1,0.0357,0.72262515
ST14,-0.0411,0.72265905
LOC100129581,0.223,0.72272524
NDUFS7,0.03894,0.7227495483266817
ADAMTS7,0.23932500000000004,0.7227658543685502
LOC401052,-0.0753,0.72277339
LRRC20,0.0237,0.72278285
ADAMTS6,-0.03613333333333333,0.722823288379155
MRPL27,0.0287,0.72283225
LOC100130451,0.199,0.7228599
LOC338963,-0.129,0.72292751
ALOX15B,-0.0609,0.7229624
SNAP29,0.125,0.72298286
C20orf7,-0.0261,0.72303351
SIM2,-0.045849999999999995,0.7230514309865403
SLC37A3,0.24384999999999998,0.723064083373077
CSDE1,-0.0251,0.72308954
MUM1,0.12945,0.7231171361856173
MKKS,-0.05015,0.7231179834384743
NR2C2AP,0.0236,0.72312884
KIF18A,0.072,0.7231568
VTCN1,-0.043550000000000005,0.7231686041454515
GORAB,-0.02695,0.7231898743015865
ESYT2,-0.0695,0.72319032
EBF3,-0.1979,0.7232445100510787
PBOV1,0.07749999999999999,0.7232847499423929
SEPT12,-0.0911,0.72329697
SEMA6D,-0.0191,0.72332998
PRKX,0.0557,0.72334713
MAP1LC3A,-0.0271,0.72335009
DGCR8,0.0261,0.72336364
RGL1,-0.034,0.72337065
RIN1,-0.0296,0.72341283
CYB561D1,-0.064,0.7234221
SUCLG1,-0.0271,0.72355195
BACE1,-0.07993333333333334,0.723599333377069
LTA4H,0.05475,0.7236044449923864
PLEKHM3,0.11453333333333333,0.7237563953902608
GCA,-0.0347,0.72386751
FBXO21,-0.0454,0.72389703
ZNF75A,-0.060585,0.7239686726748986
ZKSCAN4,-0.177005,0.7240316874073895
PTPRE,-0.0636,0.72408477
SLC35A5,-0.0323,0.72409842
LOC283788,-0.08546666666666668,0.7241098016170042
TMEM144,-0.139,0.72414221
PMM2,0.0251,0.72415254
LOC100131599,0.997,0.72425158
SEPT7P2,-0.0191,0.72425689
SNORD3B-1,0.1205,0.7242997571165186
HIC1,0.0643,0.72433592
LOC100129900,0.0268,0.72436645
PARL,0.03575,0.724411455079944
SIRT7,0.06775,0.7244332711310069
PRKG1,0.03555,0.724459004088541
ANKRD30BL,-0.235,0.72446539
RUSC2,0.0451,0.72447193
RETSAT,0.12325,0.7245248145851861
FAM134A,-0.015449999999999998,0.7246135906674525
REG3G,-0.0187,0.72462523
GALNT7,-0.0604,0.72462984
LOC642924,-0.172,0.72465428
MAP3K7,0.0211,0.72465604
PHRF1,-0.0345,0.72480626
TRIM3,-0.05575,0.7248442810545355
DAP3,-0.0213,0.72487768
FAM74A3,0.0295,0.72498062
FLJ41423,-0.133,0.72501858
IRX3,-0.251,0.7250525
XPA,-0.0377,0.7251542772234545
GLRX2,-0.0326,0.72515611
SYDE2,0.10255,0.7252379417375294
HTR1A,0.0396,0.72526868
RNF216,-0.04243999999999999,0.7253808710220799
DUSP27,0.0205,0.72538635
TTC12,0.0486335,0.7254135406814328
PROCA1,-0.117,0.72541613
SLC45A1,0.0472,0.72542553
SCARNA9L,-0.0589,0.72547863
UNC5CL,-0.13395,0.7255226857312841
ITGB1,-0.0321,0.72555277
PCCB,0.047,0.7256477
INPP5D,0.141,0.72568684
XLOC_005010,-0.265,0.72576846
ARID5B,0.0791,0.7258909646553784
SIRPB2,0.0368,0.725920796083984
RAVER2,0.0627,0.72596063
OR4C46,-0.0419,0.72599039
C10orf2,0.0697,0.72606967
C17orf103,0.0367,0.72616421
PHB,0.045700000000000005,0.7261943123796235
TARP,0.10621499999999999,0.7263604277287095
AADAC,-0.0505,0.72638677
OR13C4,-0.256,0.72641798
PHGR1,0.182,0.72643031
CCDC87,0.097,0.72647095
C9orf37,-0.0591,0.72648202
PRPH,0.107,0.72650124
GOLGA3,-0.0269,0.72650389
SSBP2,0.0224,0.72655011
CD276,0.04265,0.7266005153338632
LINC00487,0.17253000000000002,0.7266333460288132
KCNMB2,0.0543,0.72664241
PTMA,-0.023039999999999998,0.7267072850088503
SERBP1,-0.10381499999999999,0.7268525434136742
LOC154860,-0.056,0.72687781
RNF2,0.03775,0.7268929854702049
KLRG2,-0.36050000000000004,0.7269158106934764
HIST1H4J,-0.0973,0.72691813
ACBD5,-0.07014000000000001,0.7270227345293316
SAFB2,0.0382,0.72706016
RHEB,-0.0974,0.7270672487340155
CORO2B,0.0424,0.72717463
CELA3B,0.21142149999999998,0.7273176883582068
MGAT5,0.06795000000000001,0.7274174013594581
LOC643962,-0.0188,0.72755049
BHLHE23,-0.116,0.72756574
RNF170,0.2998,0.7276185027497253
PGA3,-0.1015,0.7276898716195518
CTTNBP2NL,0.0484,0.72769146
FIG4,0.028066666666666667,0.7277233726895236
EHBP1L1,-0.0967,0.72774893
TRMT61B,0.0472,0.72788243
GNAT3,-0.0189,0.72789213
C1QTNF4,-0.095,0.728087
LOC442497,-0.0183,0.72824576
MADD,-0.036449999999999996,0.7282603863156956
SCML2,-0.19,0.7282925
LOC399900,0.0987,0.72834145
FLJ45974,-0.0189,0.72838126
LOC646851,-0.031325,0.7284122898300274
REC8,-0.106,0.72848192
CN5H6.4,-0.0436,0.72850515
WASH5P,0.148,0.72853851
PSTPIP1,-0.112,0.7286079
UBA7,-0.0617,0.72861103
KDM6B,-0.151,0.72861966
LOC285889,0.073,0.72878234
COPS7B,-0.015000000000000003,0.7288840558952692
LOC388588,-0.022,0.72892209
TNNI1,0.0871,0.7291098759281798
FBXO17,0.009100000000000004,0.7291299171036227
A1BG,0.27076500000000003,0.7293314702845719
C21orf88,-0.13675,0.7293758619603472
CIB4,-0.0209,0.72939435
PTPN4,-0.0744,0.72939634
SH3GL1P2,0.18050000000000002,0.7294147192609226
RIC3,-0.163,0.72945469
DHRS4L2,-0.0337,0.72948151
ARHGAP18,0.0437,0.72959841
SMPD4,0.043,0.72962132
HOXB1,0.145,0.72975029
CHMP6,-0.0239,0.72976011
LOC441242,-0.0186,0.72976535
PMS2L2,0.069495,0.7298049368236357
OR2AT4,-0.113,0.72982228
RPF1,0.06245,0.7298788951466734
ZNF329,0.10295000000000001,0.729884298631442
SNX33,0.0755,0.72988473
CDRT8,-0.0915,0.72997597
ZDHHC12,0.02115,0.7299768479281102
MRGPRD,-0.113,0.72998523
CCDC132,-0.0695,0.73000765
CCDC17,-0.0872,0.73003477
SENP6,-0.18205,0.7300923596494531
C9orf131,0.16,0.73024425
SMN2,-0.0998,0.73028765
LINC00246A,-0.2005,0.7302949644803776
OTOG,-0.045,0.7303303186726627
ANKRD9,-0.0401,0.73038767
TPRG1,0.208,0.7304049
LRRN1,-0.177,0.7304401
MYD88,-0.0507,0.73050988
CACNA2D2,0.129,0.73052163
WNT5A,-0.0668,0.73052916
PLCB2,0.118,0.73056701
KDM4C,-0.010299999999999998,0.7305950837392526
MAGEC2,-0.007599999999999996,0.7306032960415509
GRAP2,-0.0267,0.73061971
FAM64A,0.193,0.73067079
LOC100268168,0.10355,0.7307345554626177
CWC15,0.0823,0.73077435
HOXC11,-0.0181,0.73077773
HIST2H4B,-0.059,0.73084599
CALHM1,0.149,0.73086411
TARSL2,0.0578,0.7308967
HEBP2,-0.0667,0.73117254
C20orf177,-0.06914999999999999,0.731207697880984
PNN,0.105,0.7313389
PTCD1,0.0184,0.73135319
CD200R1,0.026399999999999996,0.7313937616272435
LRRC66,-0.0942,0.7314307
DCTN6,-0.0392,0.73149622
CARTPT,-0.195,0.73154932
H1FX,0.0313,0.73162302
LOC100131176,-0.0228,0.73180118
C11orf24,0.0223,0.73184345
C7orf31,-0.195,0.73197529
MTCH2,-0.0395,0.73200091
COQ7,0.0245,0.73205351
XLOC_002997,0.0707,0.732064249543218
XLOC_008002,0.12,0.73208625
PI4KAP2,0.0928,0.73209722
EMD,-0.147,0.73209746
SOX17,-0.077,0.73211525
LOC729164,0.166,0.73213244
TAAR5,0.157,0.73213507
DEFB108B,0.23739999999999997,0.732201139866065
NLRP11,-0.0798,0.7322307
DDX59,-0.0854,0.73228127
OR4D1,-0.0183,0.73229051
KCNIP1,-0.247,0.73232365
HS6ST3,0.047104999999999994,0.7323319486560704
PDXP,-0.054,0.73233497
RAB33A,0.0486,0.73242811
CREBBP,-0.0892,0.73251557
EXOSC3,-0.0277,0.73266677
TFF2,-0.0885,0.73268293
FLJ21369,0.163,0.73271146
FLJ42289,-0.0627,0.7327566386949425
FAM22D,0.0701,0.732837513779095
SHOC2,-0.083,0.7328476
PTPRC,0.16951999999999998,0.7329594919227876
POLR3GL,-0.013649999999999999,0.7330464532063179
PILRB,-0.0436,0.73313146
LOC285084,0.168,0.73315067
LOC729324,-0.135,0.7332156
ORC1,0.0911,0.73326145
TAS2R42,-0.0182,0.73330705
CDK5RAP2,0.06085,0.733317327209601
PVRL2,0.04375,0.7333953583864143
FUT3,-0.115,0.73344727
PPME1,0.0876,0.733454431698686
DPEP1,0.105,0.7334658
KIAA0040,0.101,0.7334756650888501
STT3A,-0.058,0.73348845
MED9,0.0246,0.73355485
PRCC,0.0641,0.73358744
LOC442366,-0.0826,0.73362072
MXD1,-0.12962,0.7336813884607913
FAM123C,-0.0185,0.73370968
RASAL3,0.0342,0.73388684
BBS1,-0.0689035,0.7339118959684843
IL17F,0.121,0.73391904
TMEM26,0.0193,0.7340138293661971
STAMBP,0.0287,0.73403903
TMEM63B,0.0515,0.73410541
HVCN1,-0.1168,0.7341510001556677
SLC30A7,0.025249999999999995,0.7341549396136464
LOC152024,-0.14,0.73418565
OR52A5,-0.0182,0.73422951
CCDC88A,0.0755,0.73429464
IL17D,0.0627,0.73435119
GPR84,-0.167,0.73435327
GRP,0.0606,0.73437799
SLC43A3,-0.0573,0.73440529
LOC340107,0.0191,0.73445192
SIGLEC1,-0.178,0.73447722
AVP,-0.0578,0.73447789
ZNF524,-0.0264,0.73458137
ATP2A3,-0.17650000000000002,0.7346242844705839
RAB21,0.0307,0.73470524
SCG2,-0.143,0.73476134
B3GAT2,0.0344,0.73484585
RBMS1,-0.003433333333333332,0.7348727343660517
MAP2K5,0.0589,0.73501278
PLA2G5,-0.109,0.73505021
EFCAB3,0.229,0.7350675542527076
KLHDC7A,-0.055,0.73509513
PTPN18,-0.13245,0.735153874651603
LOC100130800,0.109,0.73524404
TLR6,0.0834,0.73527681
IL9,0.0542,0.73528487
SMURF1,0.216,0.73540192
TAF1L,-0.122,0.73540212
BBS12,-0.0515,0.73541205
ATP6V1C1,0.012750000000000001,0.7354131231554416
WDR46,0.0309,0.73541686
ZC3H12C,0.0514,0.73552211
LOC219731,0.244,0.73553752
KCNJ13,-0.054666666666666676,0.7355821226159334
ALG2,-0.067565,0.735639736114897
LINC00235,-0.178,0.73566957
EPHA2,0.0696,0.73571197
KDM1B,-0.1148,0.73576733871273
ELAC2,0.0076999999999999985,0.7357783213060377
ZNF474,-0.138,0.73589238
DCUN1D3,-0.0389,0.73590584
LOC100289090,-0.089,0.735916
CHAT,-0.0917,0.73591719
WASF1,-0.0074,0.7360073633878226
SLC25A6,0.0020499999999999963,0.7360776450548696
ATP5SL,-0.0244,0.73609257
AKT3,0.0,0.7362045496134009
WHSC2,-0.103,0.73635567
NBPF10,0.24045,0.7364715331368672
HAS3,-0.1215,0.7365275123032198
LOC100190940,0.07339999999999999,0.7365564282883075
RBAK-LOC389458,0.0441,0.7367351
SNX29,0.033979999999999996,0.7368048579253751
COPS7A,-0.037,0.73681228
PLA2G10,-0.119,0.73687397
PCDHB8,0.0908,0.73687572
TSC1,0.210095,0.7370652166986558
AGAP2,-0.106,0.73708264
LIN28A,-0.148,0.73710186
KCNV1,0.021,0.7371578
FTL,-0.014799999999999999,0.7372124227932333
RPL13P5,0.11835,0.7373324286729914
ZNF778,-0.07205,0.7374724160074628
FIGF,-0.116,0.73749531
MYO18A,0.0752,0.7376436505241624
MMP2,-0.166,0.73765401
CHI3L2,0.137,0.73772198
SCN4A,0.0697,0.73785046
ZNF770,0.011199999999999998,0.7379627255046382
POLR1A,-0.08675,0.7380280881270007
IL7R,-0.0698,0.738049
OR1A1,0.118,0.7380627
NFYA,-0.0862,0.73809114026797
ATP1B3,-0.0216,0.73810654
FNDC3B,-0.04375,0.7381283493620393
GSTM2P1,-0.112,0.73816196
CRTC3,0.0501,0.73817975
SLC26A11,0.009900000000000003,0.7382045418061267
BRP44,-0.0283,0.73821622
FAM47C,0.0383,0.73837011
PSMD2,0.06615,0.7384305534003914
PLK1,0.1762,0.738446733579099
SELENBP1,-0.04,0.73846154
MTMR7,0.185,0.73846623
SPSB3,-0.0743,0.7386032323604634
TIAL1,0.0689,0.73865565256558
TFAP2B,0.0176,0.73873956
LOC100133306,0.272,0.73879179
ATXN2L,0.06888666666666667,0.7388057910035207
UGCG,-0.0323,0.73881
NDUFS5,-0.0218,0.73883113
ZNF571,-0.0849,0.73883426
CNGB3,-0.109,0.73885082
KRT36,0.208,0.73888429
MZT2A,-0.011450000000000002,0.7388961333377777
IL23R,0.0188,0.73891336
SYCP1,0.124,0.73897461
SNAPC5,-0.04193666666666667,0.7391006279923518
C19orf42,-0.052185,0.7391068539355794
GATA3,0.119,0.73911755
WDR49,0.011099999999999999,0.7391872368692124
MBTPS1,-0.0331,0.7392502504232292
TTC29,-0.031465,0.7392862366197979
DDA1,0.0321,0.73928759
UBR1,-0.0335,0.73948085
FAM49B,-0.0576,0.73948299
CD37,-0.10085,0.7394954487814513
ASB2,0.127,0.73952509
ATP5B,0.0364,0.73957614
CCNG1,0.061950000000000005,0.7395919247666342
MOP-1,0.0836,0.73959213
TMEM108,0.07900000000000001,0.7396313125182812
RABGAP1,-0.13697,0.7397083317043966
USP39,-0.021650000000000003,0.7397806950341839
FKBPL,-0.0522,0.73979921
SDAD1,0.0962,0.7398098597721867
LOC284757,0.0794,0.73991701
IVD,-0.049,0.73991729
RPL38,-0.0243,0.73992251
PP7080,-0.053,0.73999114
DEFB134,0.19,0.74006213
OR11A1,-0.117,0.74016105
AUTS2,0.3309666666666667,0.7401679439457756
OR4A16,0.0183,0.74019626
XLOC_004905,0.0864,0.74027033
FAM81B,-0.0179,0.74030568
ATRIP,-0.0172,0.7403325404769903
ANKFY1,-0.18905,0.7403425834257702
FLG2,-0.0179,0.74035554
HNRNPL,-0.038,0.74040602
LOC100131496,-0.195,0.74046643
HBCBP,-0.018,0.7404743
VCAM1,-0.115,0.74050925
OR10G7,-0.0188,0.7405263
BET3L,0.010999999999999996,0.7405357040187259
ARHGEF10,0.0180975,0.7406019690191943
KCNIP2,0.0721,0.74065156
GZMA,0.202,0.74065627
PLEKHA2,0.0227,0.74066587
FLJ30064,-0.096,0.74067473
SLC25A20,0.0252,0.74067553
NOP10,-0.027,0.74069733
C6orf223,0.0992,0.74071386
RAB7A,0.0214,0.7408022
XLOC_013938,-0.0178,0.74093526
SPR,0.0191,0.74097929
CCAR1,-0.026,0.74097988
ANKS1B,0.19673333333333334,0.7409877886471965
CDC25A,-0.0523,0.74098846
CD99P1,-0.0869,0.74101674
PADI6,-0.208,0.74111265
CDC42SE1,-0.046,0.74122065
WLS,-0.05323333333333335,0.741226027362098
CEP152,-0.0709,0.74134819
LOC286109,-0.0561,0.74135485
MYBPH,0.114,0.74140033
LOC100506731,-0.0854,0.74141874
C16orf89,0.0703,0.74153344
