GENE_SYMBOL,logFC,P.Value
PGS1,-0.102,0.376
CHAMP1,0.144,0.376
DOLK,0.0812,0.376
MRVI1-AS1,-0.251,0.376
RAET1K,0.356,0.376
UBXN4,-0.0734,0.376
FLJ13773,-0.168,0.376
C9orf4,0.609,0.376
PI16,0.686,0.376
RPL39L,-0.1,0.376
WFDC8,0.495,0.376
SP3P,-0.155,0.376
BCL2L14,-0.18,0.376
TELO2,-0.166,0.376
GIMAP6,1.34,0.376
XLOC_005849,0.15131666666666665,0.37609257412297076
HOOK1,-0.15505,0.3763364949325919
CCDC148,-0.3825,0.3763364949325919
RAX,0.4395,0.37655618053245143
XLOC_005595,0.345,0.3769129790238534
METTL11B,0.165,0.377
TMEM95,0.502,0.377
TIMP1,0.0945,0.377
TCF15,-0.292,0.377
GGTA1P,-0.262,0.377
SPA17,-0.0844,0.377
SLC25A22,0.264,0.377
CHRNA7,-0.0945,0.377
GRXCR1,-0.137,0.377
C9orf163,0.281,0.377
ITPK1-AS1,-0.268,0.377
C5orf4,-0.158,0.377
CTR9,0.0871,0.377
NDUFC2,0.018000000000000002,0.3772336852012932
CAPZB,0.06815,0.37723417535397863
CD8B,-0.010400000000000005,0.37746822396639457
H3F3B,0.006000000000000005,0.37746987314830843
CACNA1C,-0.03384999999999999,0.3776778139597178
XLOC_004598,-0.05019999999999999,0.3778739272889235
SMARCE1,0.003500000000000003,0.37796511043582537
LOC100128496,-0.155,0.3779777488461654
KIAA0753,0.112,0.378
CA10,-0.154,0.378
MBOAT4,-0.381,0.378
SENP2,0.064,0.378
ZNF653,-0.125,0.378
CDH5,0.18,0.378
FTSJ1,-0.0571,0.378
ZBTB33,-0.166,0.378
PSMG1,-0.0808,0.378
SLU7,-0.0639,0.378
SLC16A2,-0.0598,0.378
MORF4L2,-0.0648,0.378
LOC728158,0.131,0.378
KIAA1024L,-0.122,0.378
DDX4,-0.0562,0.378
SPI1,0.414,0.378
PANX3,-0.412,0.378
GPR172B,0.314,0.378
C13orf27,-0.146,0.378
FGF22,-0.487,0.37817360638198966
CADM1,-0.163,0.3782346657074322
GFM1,-0.30920000000000003,0.3783525538315689
FAM91A1,0.052219999999999996,0.37850240190748907
LOC729159,-0.15273333333333333,0.3787018005227495
ZNF714,0.35650000000000004,0.37877337284498835
PSEN1,0.097435,0.3788532913925651
TMEM180,0.010999999999999996,0.37889114341848806
RIC3,-0.349,0.379
PRTG,-1.31,0.379
SIGLEC7,0.347,0.379
USP44,-0.386,0.379
GRASP,-0.145,0.379
LOC150381,-0.155,0.379
CHCHD4,-0.0678,0.379
LSAMP,-0.165,0.379
LOC389765,0.15,0.379
CHI3L2,-0.484,0.379
CDC42SE1,-0.121,0.379
PADI4,0.123,0.379
XLOC_011430,-0.116,0.379
MAGIX,0.13353333333333334,0.3791084370205039
MSH5,-0.10787999999999999,0.37969802185987306
DHFRL1,-0.08549999999999999,0.37969802185987306
LAMB2,0.0015000000000000013,0.379798796948037
TREML2P1,-0.324,0.38
MALT1,0.232,0.38
IL11,-0.322,0.38
SGSM1,-0.191,0.38
C4orf7,-0.939,0.38
CPNE4,-0.131,0.38
ORM2,0.113,0.38
ADAM2,-1.25,0.38
FBXO48,-0.0847,0.38
TLX2,-0.235,0.38
PRAP1,0.12,0.38
ZNF806,-0.182,0.38
OR51F2,0.152,0.38
CD27,-0.261,0.38
TICAM1,-0.08215,0.38021849085603077
SLC6A10P,-0.41975,0.38025205228354864
PNRC2,0.16265,0.3804198281460248
HMG20B,0.13903333333333334,0.38045353986935165
LGR6,0.44255,0.3807866562532527
TDRG1,0.324,0.381
TMEM91,0.166,0.381
ZNF324B,0.079,0.381
SLC39A3,0.0539,0.381
MAGEL2,0.443,0.381
CYSLTR1,0.105,0.381
C1orf74,-0.134,0.381
LOC100289333,-0.289,0.381
POLD4,-0.0782,0.381
LRCH2,0.181,0.381
HEMGN,0.231,0.381
CAPN14,0.26139999999999997,0.38111135323542034
LRRTM4,-0.36669,0.3813711100064032
EIF2AK2,-0.12015,0.3816576604265165
PLEKHA5,-0.20333333333333334,0.38171979446890675
CYB5R4,0.07935,0.381883557073439
GNL2,-0.144,0.382
MIR17HG,-0.0885,0.382
LINC00319,1.05,0.382
ZNF620,0.333,0.382
DRG1,0.0835,0.382
LOC284926,-0.56,0.382
DLST,-0.239,0.382
ARPC4,0.0836,0.382
EEFSEC,-0.13,0.382
ITGAL,-0.18,0.382
EXTL1,0.169,0.382
LOC100287326,0.575,0.382
CCL1,1.49,0.382
LOC100508383,-0.329,0.382
GPR25,-0.179,0.382
CRHBP,0.381,0.382
CLIC2,-0.215,0.382
XLOC_004429,-0.102,0.382
AGBL5,0.163,0.382
GPX1,0.07445,0.382061279700945
MASP1,-0.18,0.3822995453603831
HSPA4,-0.06185,0.38234551435949615
DLEU2L,-0.151745,0.38246250871179566
PNLIPRP1,0.10450000000000001,0.3825481492303873
MAT2A,-0.09775,0.3825481492303873
C7orf65,-0.5875,0.3826463058113921
NLRP4,-0.102,0.3826525705196943
CA5BP1,-0.1045,0.38294484281715624
ADCY10,-0.206,0.383
NDUFB3,-0.0605,0.383
PPP2CB,-0.0701,0.383
R3HDM2,-0.111,0.383
ONECUT2,0.137,0.383
ANKRD40,0.107,0.383
ZDHHC2,-0.108,0.383
LOC100128651,-1.43,0.383
ZBTB39,0.328,0.383
TCF7,-0.12104999999999999,0.38312013034198716
LY6G6E,0.3705,0.38319315003182725
FPGT,-0.0922,0.38341006462287924
TPO,0.22833333333333336,0.38343380739812066
PLEKHG4B,-0.021999999999999992,0.3835643546955066
CRABP2,0.19645,0.3839290546951061
ZNF230,0.356,0.384
WASF2,0.0815,0.384
CSNK2A2,0.155,0.384
CACHD1,-0.207,0.384
RPGRIP1L,-0.237,0.384
LOC572558,0.707,0.384
LY6G6F,0.397,0.384
XLOC_002455,0.449,0.384
LINC00347,-0.141,0.384
FAM89A,-0.0929,0.384
C1orf65,0.0924,0.384
ASNA1,0.071,0.384
HIST1H2BB,-0.131,0.384
EDA,-0.159,0.384060286469216
XLOC_004018,-0.2485,0.3842560333832072
MINPP1,0.1275,0.384378859602721
TOLLIP,-0.056999999999999995,0.3846556367059316
ZBTB46,0.1865,0.38484700864762944
RASD2,-0.218,0.385
LOC391764,0.314,0.385
PRSS45,-0.117,0.385
PIGH,0.0686,0.385
ENPP7,-0.0944,0.385
LOC100505564,-0.197,0.385
OTOP2,-0.339,0.385
BMPR1B,-0.303,0.385
SP2,0.09795,0.38521292280246483
MCFD2,-0.0366,0.3853022846430733
OR1L6,0.29379999999999995,0.3855328946169145
LOC401286,-0.027000000000000024,0.3857571774989773
VAMP3,-0.033249999999999995,0.385761330008228
XLOC_002241,0.261485,0.3858111576313425
PPM1E,-0.098,0.386
C14orf177,0.119,0.386
SCOC,-0.0872,0.386
UQCR11,-0.123,0.386
IBTK,0.0981,0.386
MMP28,0.135,0.386
OVCA2,-0.0631,0.386
CREB5,-0.0989,0.386
ZCCHC13,-0.153,0.386
DNASE1L2,0.335,0.386
RRAS,0.107,0.386
ABCF3,-0.109,0.386
DNAJA1,0.0589,0.386
RIPK2,0.114,0.386
PPP2R1B,-0.014850000000000002,0.38607267732867595
ZAN,0.3685,0.38613492528053334
KCNC1,-0.15196666666666667,0.38626293166324416
BACE1,-0.1151,0.3862957234935751
ALX4,0.053500000000000006,0.3864087311507985
NAAA,-0.122,0.3865082625498841
C14orf37,0.12705,0.38653936235461306
S100Z,-0.191,0.387
TIFA,-0.424,0.387
RHEBL1,0.136,0.387
WDR72,0.515,0.387
ATAD2B,0.155,0.387
CAPN2,0.0826,0.387
DPH5,-0.0728,0.387
GGPS1,-0.119,0.387
LOC285548,0.0637,0.387
C1GALT1C1,-0.136,0.387
CCL7,-0.379,0.387
MAP6D1,0.0926,0.387
C3orf30,-0.208,0.387
CRYGC,-0.263,0.387
CLEC2L,-0.224,0.387
CPS1-IT1,0.125,0.387
PPP2R3B,-0.111,0.387
LOC100129399,-0.104,0.387
PEG3,-0.365,0.38700564487586314
BPNT1,-0.06465,0.38757913874263605
SNRPC,-0.0412,0.38770121232655747
C3orf75,0.057365,0.3878749644685998
MECP2,0.16186666666666666,0.3879379484566727
PMS2P1,-0.0736,0.388
DIRC3,0.332,0.388
TOX4,-0.097,0.388
C15orf50,0.319,0.388
NOLC1,-0.0998,0.388
SMC1B,-0.236,0.388
OR51M1,0.0826,0.388
CSN3,1.22,0.388
ANKRD49,0.0852,0.388
DCTN6,-0.0784,0.388
PRB2,0.0578,0.388
SERPINA2,-0.223,0.388
LOC100128751,0.323,0.388
C10orf40,0.061,0.388
HPSE,0.287,0.388
TRAPPC6B,0.69,0.388
XLOC_006757,0.357,0.388
SRG7,-0.668,0.388
LOC729020,-0.381,0.388
FAM138D,-0.0797,0.388
MMP25,0.2784,0.3880796721276815
FAM178A,-0.141525,0.38818811952314936
TSC2,0.120155,0.3882884354655327
CCDC129,-0.15416666666666667,0.38828901309953445
CNKSR2,-0.1855,0.38869952556601084
ASAP3,0.04425,0.3888007008268731
RAB33B,0.0765,0.389
NPAT,0.289,0.389
DSCC1,-0.0968,0.389
UG0898H09,0.534,0.389
RBM4,0.104,0.389
SPINK9,0.105,0.389
OCLM,0.222,0.389
LYG1,0.175,0.389
GC,-0.0963,0.389
ZZZ3,0.11099999999999999,0.389118557045324
RIMS2,0.20099999999999998,0.3891515703573337
ZNF498,0.12835,0.3892588497055838
YWHAZ,0.0305,0.38955169649456034
RCAN3,0.03355,0.389683631958272
CABP2,-0.209,0.39
WRN,-0.0771,0.39
CGNL1,0.149,0.39
ECT2,-0.0709,0.39
LOC284930,0.297,0.39
OR6V1,-0.107,0.39
P4HA1,0.091,0.39
LOC441025,-0.167,0.39
NEDD8,-0.0856,0.39
SLC2A7,0.0543,0.39
KCNK6,0.181,0.39
SUPT5H,0.0727,0.39
OR52W1,0.544,0.39
RHOD,0.0656,0.39
RTP4,-0.123,0.39
IWS1,-0.19340000000000002,0.3900318694175516
TMEM235,-0.8925000000000001,0.39025841244799525
GLTSCR1,0.5675,0.3904128192203613
FAM129C,-0.101,0.3904745695894318
KRTAP4-7,-0.12232333333333333,0.39062119220115776
DYNC1LI2,0.14185,0.39094364215619265
CCDC127,0.129,0.391
BNC1,-0.119,0.391
XLOC_013825,-0.804,0.391
RPS10P7,-0.253,0.391
SNRNP200,0.109,0.391
LPPR5,0.229,0.391
LOC100129345,0.0585,0.391
LOC285300,-0.439,0.391
FKBP2,-0.102,0.391
CHEK1,-0.116,0.391
NAALADL1,-0.301,0.391
POU4F1,0.224,0.3911677481244022
MAGEB17,0.186,0.3911739148658851
DHRSX,0.1595,0.39120885840641867
FCRL3,-0.18355000000000002,0.3914369637006899
LOC647983,0.136,0.3914410728239492
PTEN,0.09266,0.3915478990742001
MOB4,-0.09595000000000001,0.3918620924776706
SHISA5,-0.05353333333333334,0.39186777987718435
C15orf34,-0.223,0.392
PTPDC1,-0.09,0.392
BCL9,-0.192,0.392
VHLL,0.331,0.392
ARHGEF17,-0.141,0.392
DOM3Z,0.0784,0.392
MRPL46,-0.0888,0.392
PRM2,0.297,0.392
OGFOD1,-0.0577,0.392
LAPTM5,0.687,0.392
MC2R,0.295,0.392
CYP2U1,0.0621,0.392
FAM26D,0.757,0.392
DECR2,0.042249999999999996,0.39224996197039197
HIST1H4D,-0.10200000000000001,0.39262115320685237
PARP4,0.7550000000000001,0.3929039898783881
LOC152578,0.0737,0.393
MRPL36,-0.0798,0.393
MAD2L1BP,0.06,0.393
AKIRIN2-AS1,-0.0741,0.393
LOC643650,-0.125,0.393
STGC3,-0.504,0.393
ZNF492,-0.102,0.393
CPEB3,0.219,0.393
MMAB,0.104,0.393
FAM162A,-0.0765,0.393
UBE2Q2P1,0.106,0.393
PITPNB,0.0651,0.393
CELA2A,-0.156,0.393
IFT172,0.319,0.393
VBP1,-0.079,0.393
ZNF155,-0.171,0.393
TMEM14C,0.0827,0.3930207705847393
MED8,-0.005250000000000005,0.3931846308260398
RNF130,0.0829,0.39349173508171303
TIMM8B,-0.12635,0.39352448258280937
C12orf12,-0.15644,0.39358383237707706
IL7,-0.07554999999999999,0.39390502690606405
P2RX7,-0.13455,0.39392752383535534
RHBDL2,-0.13333333333333333,0.3939640117877967
OR2A5,0.456,0.394
LOC441167,0.0549,0.394
SLC25A3,0.0968,0.394
C7orf55,-0.166,0.394
FAM48B2,0.118,0.394
CTXN3,-0.114,0.394
HIST1H2BO,-0.0712,0.394
KISS1R,0.0906,0.394
VAV3,0.325,0.394
ZSWIM3,0.154,0.394
LOC149837,-0.14,0.394
AP2M1,0.074,0.394
LOC730183,0.171,0.394
C18orf54,-0.324,0.394
ACSF2,0.126,0.394
PAPL,-0.26,0.394
MED1,0.06474999999999999,0.39404817322251234
OR51I1,0.19150000000000003,0.39416470725545993
WDR5B,-0.19615,0.3942464705404142
ACR,0.056350000000000004,0.3942587339675835
CTSA,0.10779999999999999,0.3943711357670989
SLC2A11,0.08303333333333333,0.3944446337942443
POLR1D,-0.138,0.3946244651025386
ZNF134,0.0334,0.3946979901195283
CDH19,-0.13,0.395
FLJ42842,-0.0944,0.395
DAZ1,-1.4,0.395
TMPRSS11BNL,-0.326,0.395
GRIK1,0.12,0.395
CLDN6,0.336,0.395
LOC202781,-0.415,0.395
TMEM130,-0.147,0.395
CPA3,-0.14,0.395
PTPRCAP,0.232,0.395
APBA3,0.129,0.395
EXOSC4,0.0699,0.395
RUSC1,-0.0758,0.395
NUDCD1,-0.171,0.395
TSPYL4,0.122,0.395
SNTN,-0.216,0.395
TUBB2B,0.318,0.395
DAP,0.105,0.395
LHPP,-0.1001,0.3950001547156419
NCK2,0.09,0.3954224939840759
GCFC1,0.12995,0.39550202826165287
LOC440131,0.06326666666666667,0.39557479102459137
PIK3C2B,0.02205,0.3957344460703612
SBNO1,-0.050350000000000006,0.39594231426685245
TRPC1,0.288,0.396
TRIP6,0.0816,0.396
PTPRVP,0.197,0.396
C15orf38,0.162,0.396
ZCCHC9,-0.098,0.396
COX7B2,-0.139,0.396
OSR1,-0.571,0.396
IPO4,-0.0642,0.396
CTAGE15P,0.0645,0.396
MTSS1L,0.152,0.396
LETMD1,-0.092,0.396
POU3F3,0.291,0.396
ZNF688,0.106,0.396
AP3S2,0.0672,0.396
LOC100130009,0.126,0.396
SESTD1,-0.187,0.39602380941570153
CELF2,0.3006,0.3960645523883109
ZMYM2,-0.037599999999999995,0.39625803962910716
C10orf58,0.11395,0.39657561605167785
DNAI1,-0.52745,0.396821813082934
C9orf41,-0.005500000000000005,0.396890972261528
KRTAP4-12,-0.236,0.397
SLC24A6,0.0637,0.397
XLOC_006035,-0.251,0.397
RPL32,-0.073,0.397
GRXCR2,-0.31,0.397
FAM83C,-0.414,0.397
CALCOCO2,0.078,0.397
SPDYA,-0.594,0.397
C6orf52,-0.291,0.397
PODNL1,-0.214,0.397
ZIC5,-0.121,0.397
VRK2,0.112,0.397
CYP11B2,-0.334,0.397
CXCR5,-0.333,0.397
STAT1,0.087,0.397
ANKRD20A1,0.13,0.397
MMD2,0.495,0.397
TCEANC,-0.007500000000000007,0.39705366488653615
ADAM32,0.03799999999999999,0.3972122431201353
PAM,0.007550000000000001,0.3974683098446565
XXYLT1,0.10055,0.39762879784316396
ARHGAP21,0.14773333333333336,0.3976606357829014
ST8SIA1,-0.1585,0.3977770545857574
KIAA0368,0.0745,0.3978217267371488
CD63,0.119,0.398
HESX1,0.113,0.398
RNF166,-0.216,0.398
RHOXF1,0.153,0.398
RAB8A,-0.0633,0.398
SCGB3A1,0.17,0.398
CEBPZ,-0.0724,0.398
KLF15,-0.341,0.398
LOC100129995,-0.0943,0.398
EBLN1,-0.113,0.398
SEMA4C,-0.0997,0.398
FBLN7,0.253,0.398
ABCA12,-0.319,0.398
ABCB4,-0.232,0.398
ZBTB25,-0.119,0.398
OVOS,-0.467,0.398
UQCRC2,-0.141,0.398
COL5A3,0.212,0.398
NR1H3,-0.0612,0.398
ZNF630,-0.11699999999999999,0.39802879491115106
C19orf42,-0.11760000000000001,0.3980430025675327
FLYWCH1,0.19849999999999998,0.39807750532321584
FIBCD1,0.3395,0.39853395235999745
FFAR3,-0.086,0.39879142149612057
SSX3,0.08,0.3988562762955109
LINC00475,0.0561,0.399
ZMYND15,0.105,0.399
MDN1,-0.154,0.399
LRFN5,0.37,0.399
LOC100134937,-0.0962,0.399
C1orf220,-0.136,0.399
DNMBP,-0.108,0.399
MYD88,-0.108,0.399
ANKHD1,-0.0542,0.399
SLC10A4,0.195,0.399
TMOD3,-0.0713,0.399
OR4C11,-0.221,0.399
ACTR1A,0.0717,0.399
MUCL1,0.113,0.399
SP1,0.0609,0.399
DCLRE1B,-0.199,0.399
RBM15,0.304,0.399
FLJ42289,0.11800000000000001,0.39924726711313974
LRRC45,0.0545,0.39939103207913307
BOLA3,-0.1477,0.3995003488876494
BTF3L4,0.14150000000000001,0.399544879036239
PRR13,-0.349,0.3996663062789396
EPHA3,-0.1046,0.39987267009436317
AKAP11,-0.1196,0.39990098840004024
RN7SK,-0.114,0.4
TYMP,0.0657,0.4
CNPPD1,-0.0956,0.4
LOC440864,-0.307,0.4
C15orf60,0.312,0.4
OR52K2,0.5,0.4
PRELID2,0.232,0.4
LST1,-0.604,0.4
LOC100270804,0.302,0.4
IL23R,0.0548,0.4
KBTBD13,0.128,0.4
LIPG,-0.0986,0.4
LOC400768,0.0512,0.4
ZDHHC19,0.456,0.4
MSTN,0.0576,0.4
PTH,-0.0662,0.4
LOC648740,0.381,0.4
SIRT6,0.0773,0.4
ARMC7,0.0743,0.4
LAMC3,-0.25299999999999995,0.4001794859344344
C16orf72,0.05600000000000001,0.4001840900011814
YSK4,-0.40404999999999996,0.4002245210024656
PRDM15,-0.145,0.4002908081557932
JAK3,0.019500000000000003,0.40031750084610557
OPA3,-0.11560000000000001,0.4003215430857152
PCBP4,-0.07685,0.4004609818696828
ERC2,0.24683,0.40050745348314776
PAX2,0.1865,0.4006529040496619
UMODL1,0.15121999999999997,0.40093473954388403
LIPI,0.408,0.401
HIF1AN,0.111,0.401
AIMP1,-0.0538,0.401
OTUB1,0.0973,0.401
EXD1,1.55,0.401
TOP1MT,0.0605,0.401
MGC16142,0.345,0.401
LOC393078,0.505,0.401
EDEM2,0.0788,0.401
MAP1LC3C,0.306,0.401
LOC727775,0.139,0.401
INS-IGF2,-0.0772,0.401
LOC284630,0.606,0.401
SERPINB7,0.169,0.401
XLOC_003195,0.246,0.401
SSBP4,0.127,0.401
SLC7A6OS,-0.0682,0.401
GBAS,0.138,0.401
SLC5A7,-0.0658,0.401
GNPDA1,0.138,0.401
LOC100132057,-0.164,0.401
ND4,0.0877,0.401
KCTD17,0.137,0.401
C3orf24,-0.522,0.401
ANKRD20A9P,0.19949999999999998,0.4010809483364633
MKLN1,-0.1064,0.40108902139110797
SLC6A2,0.023999999999999994,0.40125247484739457
NADK,-0.08460999999999998,0.4017732962027861
OGT,-0.0864,0.402
IKBKAP,-0.0839,0.402
SAMD7,0.449,0.402
OR4F4,-0.212,0.402
STAG3L2,-0.06,0.402
SKI,-0.158,0.402
LPP,-0.088,0.402
CTSK,-0.0716,0.402
SHANK1,0.372,0.402
DIEXF,-0.0638,0.402
S100A14,-0.101,0.402
RTN4,-0.0876,0.402
GRIA4,0.119115,0.40203072387742556
XLOC_012033,0.1855,0.40205087090783337
CUX2,0.012999999999999998,0.40225834169528557
ZNF836,0.0775,0.402367081023425
GDPD5,0.1695,0.4023731214567852
TSIX,0.214,0.40261267096478637
LOC100127885,0.4143,0.4027837128768635
GLS,-0.07500000000000001,0.40292854939187633
FAM208B,-0.14,0.403
CCNJ,0.177,0.403
PLCD3,-0.196,0.403
REXO4,-0.0622,0.403
RAB22A,-0.0566,0.403
LOC100128001,0.0507,0.403
KRTAP10-1,-0.14,0.403
LOC339290,0.436,0.403
KRT38,-0.2,0.403
LOC401188,0.146,0.403
TRPV2,0.268,0.403
XLOC_001429,-0.257,0.403
LAT,0.136,0.403
BEND2,0.2265,0.40312965597785505
ZNF618,-0.144,0.4032321896491488
MAML1,0.11085,0.4037546086586158
GPR21,-0.596,0.404
FZD5,-0.0817,0.404
LDOC1,-0.0757,0.404
CMTM5,-0.387,0.404
SLC8A3,-0.35,0.404
LOC100506036,-0.315,0.404
RAD54L2,0.0841,0.404
FA2H,-0.177,0.404
DNTT,-0.171,0.404
LOC100128019,-0.388,0.404
TIGD2,0.0831,0.404
SNORA23,0.543,0.404
LOC338579,-0.286,0.404
FLJ31662,-0.147,0.404
ADAMTS8,0.0801,0.404
XLOC_010332,-0.428,0.404
CRYBB3,0.189,0.404
PEPD,-0.0907,0.404
IL36B,0.615,0.404
LRRC14,-0.0941,0.404
C16orf62,-0.101,0.404
APOB,-0.1695,0.4040176365847674
ZCCHC7,-0.1476,0.40410394614292633
ZNF254,0.1133,0.40424650616564706
IFT81,-0.12040000000000001,0.4042524466602199
ZFAND3,0.0437,0.404260472554811
PDS5A,0.11583333333333333,0.404270493510252
CAV2,-0.192,0.4044049183134265
LOC100130547,-0.053500000000000006,0.4045493255396026
ABI3BP,0.6006666666666667,0.4046642116015141
PLAC8,0.158,0.40477187790147967
EVI5,0.1372,0.4049502547191896
MS4A5,-0.158,0.405
LOC285889,0.27,0.405
LOC284889,-0.108,0.405
QARS,-0.107,0.405
LPAR5,0.379,0.405
EIF4H,0.0628,0.405
ZHX1-C8ORF76,-0.089,0.405
PALM,-0.211,0.405
LOC654433,0.0836,0.405
LOC645645,0.156,0.405
LOC283693,-0.241,0.405
CCDC111,0.105,0.405
SLC25A36,0.38565,0.4050784893686619
CCDC149,0.27743333333333337,0.4051173076339115
PRDM16,0.3235,0.4053008243344759
FBXL19-AS1,-0.0906,0.4053829249722063
MUC22,0.1746,0.40547902697285204
CASP8,-0.1051,0.4058392576057477
COPG2IT1,-0.996,0.406
ARHGAP9,-0.187,0.406
LOC100506272,0.166,0.406
FBXW4,0.139,0.406
WASL,-0.0728,0.406
ZNF573,-0.123,0.406
CHST5,0.134,0.406
LOC100129060,-0.427,0.406
RPL23P8,-0.174,0.406
HSD17B13,0.0519,0.406
MMP27,-0.297,0.406
POLD2,-0.0758,0.406
DCDC2B,0.287,0.406
ELSPBP1,0.542,0.406
TAG,0.47445000000000004,0.40615126370445265
C12orf50,0.7629999999999999,0.40643111615256744
MBOAT7,0.1043,0.406698839486895
FCN1,0.021500000000000005,0.40688257290908036
FAM156A,-0.0908,0.407
MTBP,-0.34,0.407
LOC100130987,0.356,0.407
ST8SIA5,0.906,0.407
FAM27L,0.377,0.407
OR7E24,0.0562,0.407
CBL,-0.0865,0.407
UNC79,-0.157,0.407
OSTC,-0.103,0.407
FLJ40434,0.31,0.407
NAT9,-0.078,0.407
OR2D3,0.623,0.407
LOC100129113,0.452,0.407
GATC,-0.13,0.407
CCDC80,-0.1245,0.4072837736737017
LOC100130417,-0.511,0.40749323798812775
DFNB31,0.03799999999999999,0.4078321989410346
PEX5,-0.0833,0.408
SLFN12,-0.327,0.408
EEF1D,0.07,0.408
LOC339807,0.239,0.408
C9orf170,-0.214,0.408
POP1,0.0586,0.408
TRIM32,0.134,0.408
LRSAM1,-0.0811,0.408
QRFPR,0.0503,0.408
POU5F2,0.311,0.408
LOC401127,0.0554,0.408
LOC728445,-0.195,0.408
GLI4,0.14305,0.4081111839774134
POLH,-0.0534,0.4082824892387886
CDH2,-0.1076,0.40832231990348145
WDR19,0.10115,0.40868862457514576
PCDH10,-0.2355,0.40889555675488665
SLC5A3,-0.114,0.409
LOC100130857,0.213,0.409
IL1A,-0.102,0.409
AZU1,-0.168,0.409
EMD,-0.36,0.409
ZCCHC17,0.155,0.409
DAGLB,-0.0843,0.409
WWP1,0.094,0.409
WDR37,0.012999999999999998,0.4094423523663798
C14orf159,0.07490000000000001,0.4094999822684531
MLL3,-0.1675,0.4097026318182393
STRADA,0.037700000000000004,0.40971455001775203
CSPG4P1Y,-0.0757,0.41
CLCN1,0.197,0.41
THEG,-0.393,0.41
HIGD1B,0.466,0.41
VGF,0.211,0.41
NCCRP1,0.155,0.41
ZNF775,0.0854,0.41
OC90,-0.154,0.41
SNORA76,0.293,0.41
TMEM138,0.0804,0.41
XLOC_006756,0.1824285714285714,0.4100871446371174
IMPG1,-0.43935,0.41044106442623807
CYBRD1,0.08430850000000001,0.4104886706660643
CGREF1,-0.1101,0.4105124722160045
KRTAP5-10,0.0765,0.41057395470975266
BBS5,-0.08715,0.4106929332502065
TMEM231,0.1841,0.41071474314618506
SLC16A10,0.17205,0.41072069114712495
FANCA,0.18400000000000002,0.4109805723971621
TMEM67,0.213,0.411
LOC91149,0.0593,0.411
LOC149351,-0.192,0.411
C1orf101,0.19,0.411
GPT2,-0.122,0.411
CLN6,0.115,0.411
TCERG1,-0.0643,0.411
PELI2,0.127,0.411
LOC100134423,-0.193,0.411
PSMD3,0.0807,0.411
LOC284688,-0.179,0.411
DEGS2,0.344,0.411
CCNF,0.266,0.411
CREB3,0.0652,0.411
PCSK4,-0.102,0.411
KIF18B,-0.319,0.41119037680684245
PLCH1,0.08105000000000001,0.4113032784104502
SGSM3,0.3459,0.41149931471728396
EBPL,0.07033333333333333,0.4118126470926421
ZNF284,-0.17149999999999999,0.41197425977146185
PARP15,-0.393,0.412
PISD,-0.0849,0.412
MB21D1,0.0962,0.412
XLOC_006702,0.155,0.412
IGIP,-0.111,0.412
COMMD5,0.0794,0.412
KCNE4,0.455,0.412
KRT1,0.402,0.412
DDX58,0.17099999999999999,0.412446812107939
CNGB1,-0.06865,0.4124962184425701
XRCC3,-0.228,0.41261279951497243
CASC2,-0.2543333333333333,0.4126668101708632
PEX7,-0.13095,0.41278466139807546
SIGLEC10,0.534,0.413
CCR6,-0.176,0.413
KCNQ1DN,0.571,0.413
VENTXP1,0.0814,0.413
TBXAS1,0.198,0.413
ACO2,-0.0796,0.413
KAT7,0.141,0.413
SLC9A3R1,0.0936,0.413
SH3GL1P3,-0.317,0.413
METTL4,0.114,0.413
SOCS7,0.169,0.413
PPP1CA,0.0864,0.413
KRTAP19-1,0.336,0.413
C3orf71,0.129,0.413
EIF3G,0.0644,0.413
C1orf198,-0.0603,0.413
FASTKD1,-0.0825,0.413
CEP95,0.098,0.41312427381118344
XLOC_010390,-0.09626666666666665,0.4131577159738573
INADL,-0.16455,0.4131716446528889
CD164L2,-0.325,0.4132565070437819
PNPT1,-0.09655,0.4133650325723416
SLC22A2,-0.089,0.4133650325723416
LINC00473,0.10415,0.41350509699438964
NID2,-0.24825000000000003,0.4136609007320745
PTPLA,0.11433,0.41377525974117
NKAIN3,0.0873,0.41386396991508545
RAB19,-0.4365,0.413988139736281
MACROD2,-0.215,0.4139932877837128
CENPL,-0.179,0.414
SMG8,0.0605,0.414
LOC254057,-0.0768,0.414
ATP8B4,0.341,0.414
BEST1,0.158,0.414
DCTN3,0.0976,0.414
C12orf74,0.0509,0.414
SNORA78,-0.147,0.414
SCO1,-0.0661,0.414
COX3,0.096,0.414
SCARNA1,0.567,0.414
OR13G1,0.0499,0.414
SLC35G1,0.113,0.414
KAT2A,0.0906,0.414
TAZ,-0.075,0.414
LPAR1,0.31,0.414
ING3,-0.082,0.414470751746587
C6orf192,-0.1605,0.4146794220075912
REG1P,0.13315,0.4147286249685658
IQCF3,0.176,0.415
RTTN,-0.161,0.415
FMO9P,0.264,0.415
STRN,0.0777,0.415
ZNF554,0.501,0.415
RNF123,-0.0749,0.415
DPY19L2,0.0645,0.415
IRF4,-0.276,0.415
SERTAD4,0.0518,0.415
CARD8,-0.119,0.415
GBAP1,0.203,0.415
ANAPC16,-0.125,0.415
DGKQ,0.14,0.415
RNF14,0.07625,0.4150984880021895
TDRD5,-0.063,0.4153364045163225
